MEd,beff,bw,h,hf,cnom,fck,fi,n1,d,As1,ro1,As2,ro2,n2,Mcr,MRd,Wk,Cost
1550.0,900.0,800.0,500.0,100.0,30,16,32,8,454.0,6433.981754551896,0.015692638425736333,0,0,0,187.20566,741.56635,0.4683073,375.21208477843436
1550.0,900.0,800.0,500.0,100.0,30,16,32,9,454.0,7238.229473870883,0.017654218228953373,0,0,0,199.2106,746.1,0.40294716,406.7385953757386
1550.0,900.0,800.0,500.0,100.0,30,16,32,10,454.0,8042.47719318987,0.019615798032170416,0,0,0,210.48721,752.1221,0.35243332,438.26510597304286
1550.0,900.0,800.0,500.0,100.0,30,16,32,11,454.0,8846.724912508857,0.021577377835387455,0,0,0,221.82321,755.75836,0.31189018,469.7916165703472
1550.0,900.0,800.0,500.0,100.0,30,16,32,12,454.0,9650.972631827844,0.0235389576386045,0,0,0,232.5072,759.74817,0.2802865,501.3181271676515
1550.0,900.0,800.0,500.0,100.0,30,20,8,1,466.0,50.26548245743669,0.0001225987377010651,0,0,0,57.829548,10.141032,346.716,145.46789363820864
1550.0,900.0,800.0,500.0,100.0,30,20,8,2,466.0,100.53096491487338,0.0002451974754021302,0,0,0,63.54423,19.897669,113.77371,147.4357872764173
1550.0,900.0,800.0,500.0,100.0,30,20,8,3,466.0,150.79644737231007,0.0003677962131031953,0,0,0,67.472015,29.538424,58.939945,149.40368091462594
1550.0,900.0,800.0,500.0,100.0,30,20,8,4,466.0,201.06192982974676,0.0004903949508042604,0,0,0,70.33051,39.197163,37.23415,151.37157455283455
1550.0,900.0,800.0,500.0,100.0,30,20,8,5,466.0,251.32741228718345,0.0006129936885053255,0,0,0,72.876335,48.967644,26.529938,153.3394681910432
1550.0,900.0,800.0,500.0,100.0,30,20,8,6,466.0,301.59289474462014,0.0007355924262063906,0,0,0,75.22842,58.818848,20.180122,155.30736182925187
1550.0,900.0,800.0,500.0,100.0,30,20,8,7,466.0,351.85837720205683,0.0008581911639074557,0,0,0,77.502846,68.67894,16.014185,157.27525546746054
1550.0,900.0,800.0,500.0,100.0,30,20,8,8,466.0,402.1238596594935,0.0009807899016085208,0,0,0,79.357605,78.54665,13.113704,159.24314910566918
1550.0,900.0,800.0,500.0,100.0,30,20,8,9,466.0,452.3893421169302,0.0011033886393095858,0,0,0,81.30645,88.3794,10.982927,161.2110427438778
1550.0,900.0,800.0,500.0,100.0,30,20,8,10,466.0,502.6548245743669,0.001225987377010651,0,0,0,83.140205,98.211075,9.354591,163.17893638208645
1550.0,900.0,800.0,500.0,100.0,30,20,8,11,466.0,552.9203070318035,0.001348586114711716,0,0,0,84.78033,108.07275,8.079083,165.14683002029508
1550.0,900.0,800.0,500.0,100.0,30,20,8,12,466.0,603.1857894892403,0.0014711848524127811,0,0,0,86.31608,117.94757,7.0621862,167.11472365850375
1550.0,900.0,800.0,500.0,100.0,30,20,8,13,466.0,653.451271946677,0.0015937835901138463,0,0,0,87.818245,127.677765,6.2339807,169.0826172967124
1550.0,900.0,800.0,500.0,100.0,30,20,8,14,466.0,703.7167544041137,0.0017163823278149113,0,0,0,89.39407,137.37779,5.555992,171.05051093492105
1550.0,900.0,800.0,500.0,100.0,30,20,8,15,466.0,753.9822368615503,0.0018389810655159763,0,0,0,90.90358,147.02722,4.990994,173.01840457312966
1550.0,900.0,800.0,500.0,100.0,30,20,8,16,466.0,804.247719318987,0.0019615798032170417,0,0,0,92.31178,156.54303,4.524346,174.98629821133835
1550.0,900.0,800.0,500.0,100.0,30,20,8,17,466.0,854.5132017764238,0.0020841785409181066,0,0,0,93.655594,166.042,4.1308184,176.954191849547
1550.0,900.0,800.0,500.0,100.0,30,20,8,18,466.0,904.7786842338604,0.0022067772786191716,0,0,0,95.02034,175.52507,3.7976768,178.92208548775562
1550.0,900.0,800.0,500.0,100.0,30,20,8,19,466.0,955.044166691297,0.0023293760163202366,0,0,0,96.30213,184.99332,3.5157697,180.8899791259643
1550.0,900.0,800.0,500.0,100.0,30,20,8,20,466.0,1005.3096491487338,0.002451974754021302,0,0,0,97.68328,194.44748,3.2712464,182.85787276417292
1550.0,900.0,800.0,500.0,100.0,30,20,8,21,466.0,1055.5751316061705,0.0025745734917223674,0,0,0,99.02314,203.88828,3.060501,184.8257664023816
1550.0,900.0,800.0,500.0,100.0,30,20,8,22,466.0,1105.840614063607,0.002697172229423432,0,0,0,100.328125,213.24007,2.8760571,186.79366004059023
1550.0,900.0,800.0,500.0,100.0,30,20,8,23,466.0,1156.1060965210438,0.002819770967124497,0,0,0,101.57299,222.54916,2.7147045,188.76155367879886
1550.0,900.0,800.0,500.0,100.0,30,20,8,24,466.0,1206.3715789784806,0.0029423697048255623,0,0,0,102.82505,231.84273,2.571455,190.7294473170075
1550.0,900.0,800.0,500.0,100.0,30,20,8,25,466.0,1256.6370614359173,0.0030649684425266277,0,0,0,104.19241,241.12128,2.4402413,192.69734095521613
1550.0,900.0,800.0,500.0,100.0,30,20,8,26,466.0,1306.902543893354,0.0031875671802276927,0,0,0,105.66805,250.38538,2.3204365,194.6652345934248
1550.0,900.0,800.0,500.0,100.0,30,20,8,27,466.0,1357.1680263507906,0.0033101659179287576,0,0,0,107.06168,259.6358,2.2105322,196.63312823163346
1550.0,900.0,800.0,500.0,100.0,30,20,10,1,465.0,78.53981633974483,0.00019156052765791423,0,0,0,61.13172,15.58245,209.39482,146.57483380970098
1550.0,900.0,800.0,500.0,100.0,30,20,10,2,465.0,157.07963267948966,0.00038312105531582846,0,0,0,67.89878,30.560156,67.88813,149.64966761940204
1550.0,900.0,800.0,500.0,100.0,30,20,10,3,465.0,235.61944901923448,0.0005746815829737426,0,0,0,72.99466,45.525528,35.126118,152.72450142910301
1550.0,900.0,800.0,500.0,100.0,30,20,10,4,465.0,314.1592653589793,0.0007662421106316569,0,0,0,76.354774,60.763973,22.486246,155.79933523880402
1550.0,900.0,800.0,500.0,100.0,30,20,10,5,465.0,392.6990816987241,0.000957802638289571,0,0,0,79.34285,76.0831,15.947752,158.87416904850505
1550.0,900.0,800.0,500.0,100.0,30,20,10,6,465.0,471.23889803846896,0.0011493631659474852,0,0,0,82.088455,91.32258,11.993601,161.94900285820606
1550.0,900.0,800.0,500.0,100.0,30,20,10,7,465.0,549.7787143782137,0.0013409236936053994,0,0,0,84.56819,106.56163,9.428945,165.02383666790706
1550.0,900.0,800.0,500.0,100.0,30,20,10,8,465.0,628.3185307179587,0.0015324842212633139,0,0,0,86.95956,121.803215,7.664194,168.09867047760807
1550.0,900.0,800.0,500.0,100.0,30,20,10,9,465.0,706.8583470577034,0.0017240447489212279,0,0,0,89.14127,137.04712,6.376209,171.1735042873091
1550.0,900.0,800.0,500.0,100.0,30,20,10,10,465.0,785.3981633974482,0.001915605276579142,0,0,0,91.45648,152.12384,5.4043283,174.24833809701008
1550.0,900.0,800.0,500.0,100.0,30,20,10,11,465.0,863.9379797371931,0.0021071658042370565,0,0,0,94.01803,166.88507,4.6509805,177.32317190671108
1550.0,900.0,800.0,500.0,100.0,30,20,10,12,465.0,942.4777960769379,0.0022987263318949703,0,0,0,96.45343,181.60883,4.055308,180.39800571641211
1550.0,900.0,800.0,500.0,100.0,30,20,10,13,465.0,1021.0176124166827,0.0024902868595528846,0,0,0,98.73968,196.29791,3.5749533,183.47283952611312
1550.0,900.0,800.0,500.0,100.0,30,20,10,14,465.0,1099.5574287564275,0.002681847387210799,0,0,0,100.93095,210.95505,3.1945078,186.54767333581412
1550.0,900.0,800.0,500.0,100.0,30,20,10,15,465.0,1178.0972450961724,0.002873407914868713,0,0,0,103.03968,225.5826,2.8843224,189.62250714551516
1550.0,900.0,800.0,500.0,100.0,30,20,10,16,465.0,1256.6370614359173,0.0030649684425266277,0,0,0,105.029976,240.18262,2.633884,192.69734095521613
1550.0,900.0,800.0,500.0,100.0,30,20,10,17,465.0,1335.176877775662,0.0032565289701845415,0,0,0,106.9271,254.75682,2.422365,195.77217476491717
1550.0,900.0,800.0,500.0,100.0,30,20,10,18,465.0,1413.7166941154069,0.0034480894978424557,0,0,0,108.70847,269.14767,2.2466972,198.84700857461817
1550.0,900.0,800.0,500.0,100.0,30,20,10,19,465.0,1492.2565104551518,0.0036396500255003704,0,0,0,110.806564,283.3644,2.0950716,201.92184238431918
1550.0,900.0,800.0,500.0,100.0,30,20,10,20,465.0,1570.7963267948965,0.003831210553158284,0,0,0,112.93434,297.54535,1.9629045,204.99667619402018
1550.0,900.0,800.0,500.0,100.0,30,20,10,21,465.0,1649.3361431346414,0.004022771080816199,0,0,0,114.99003,311.1517,1.8440858,208.07151000372122
1550.0,900.0,800.0,500.0,100.0,30,20,10,22,465.0,1727.8759594743863,0.004214331608474113,0,0,0,116.920555,324.5703,1.7372882,211.14634381342222
1550.0,900.0,800.0,500.0,100.0,30,20,10,23,465.0,1806.415775814131,0.0044058921361320265,0,0,0,118.811005,338.20343,1.6409035,214.2211776231232
1550.0,900.0,800.0,500.0,100.0,30,20,10,24,465.0,1884.9555921538758,0.004597452663789941,0,0,0,120.68942,351.874,1.5536199,217.29601143282423
1550.0,900.0,800.0,500.0,100.0,30,20,10,25,465.0,1963.4954084936207,0.004789013191447856,0,0,0,122.5965,365.50378,1.4739094,220.37084524252523
1550.0,900.0,800.0,500.0,100.0,30,20,12,1,464.0,113.09733552923255,0.00027584715982739645,0,0,0,65.01473,22.11997,137.40315,147.92776068596945
1550.0,900.0,800.0,500.0,100.0,30,20,12,2,464.0,226.1946710584651,0.0005516943196547929,0,0,0,72.90334,43.500015,44.482555,152.35552137193892
1550.0,900.0,800.0,500.0,100.0,30,20,12,3,464.0,339.29200658769764,0.0008275414794821894,0,0,0,77.95767,65.09254,22.907104,156.78328205790837
1550.0,900.0,800.0,500.0,100.0,30,20,12,4,464.0,452.3893421169302,0.0011033886393095858,0,0,0,81.73696,86.949066,14.507534,161.2110427438778
1550.0,900.0,800.0,500.0,100.0,30,20,12,5,464.0,565.4866776461628,0.0013792357991369824,0,0,0,85.14173,108.79014,10.174839,165.63880342984726
1550.0,900.0,800.0,500.0,100.0,30,20,12,6,464.0,678.5840131753953,0.0016550829589643788,0,0,0,88.31044,130.62811,7.6241574,170.0665641158167
1550.0,900.0,800.0,500.0,100.0,30,20,12,7,464.0,791.6813487046279,0.0019309301187917754,0,0,0,91.59131,152.42625,5.9692764,174.4943248017862
1550.0,900.0,800.0,500.0,100.0,30,20,12,8,464.0,904.7786842338604,0.0022067772786191716,0,0,0,94.7885,173.89757,4.8318343,178.92208548775562
1550.0,900.0,800.0,500.0,100.0,30,20,12,9,464.0,1017.8760197630929,0.0024826244384465682,0,0,0,98.08804,194.89827,4.012362,183.34984617372507
1550.0,900.0,800.0,500.0,100.0,30,20,12,10,464.0,1130.9733552923256,0.002758471598273965,0,0,0,101.280525,215.82426,3.3982303,187.77760685969454
1550.0,900.0,800.0,500.0,100.0,30,20,12,11,464.0,1244.0706908215582,0.0030343187581013615,0,0,0,104.162056,236.68318,2.9247525,192.205367545664
1550.0,900.0,800.0,500.0,100.0,30,20,12,12,464.0,1357.1680263507906,0.0033101659179287576,0,0,0,106.898445,257.35022,2.5640647,196.63312823163346
1550.0,900.0,800.0,500.0,100.0,30,20,12,13,464.0,1470.2653618800232,0.0035860130777561543,0,0,0,109.65777,277.9601,2.287927,201.0608889176029
1550.0,900.0,800.0,500.0,100.0,30,20,12,14,464.0,1583.3626974092558,0.003861860237583551,0,0,0,112.25089,298.51044,2.0658863,205.48864960357236
1550.0,900.0,800.0,500.0,100.0,30,20,12,15,464.0,1696.4600329384882,0.004137707397410947,0,0,0,115.04295,318.49326,1.8827105,209.91641028954183
1550.0,900.0,800.0,500.0,100.0,30,20,12,16,464.0,1809.5573684677208,0.004413554557238343,0,0,0,118.146286,338.11667,1.7303398,214.34417097551125
1550.0,900.0,800.0,500.0,100.0,30,20,12,17,464.0,1922.6547039969535,0.00468940171706574,0,0,0,121.13678,357.7506,1.5999947,218.77193166148072
1550.0,900.0,800.0,500.0,100.0,30,20,12,18,464.0,2035.7520395261859,0.0049652488768931365,0,0,0,124.079315,377.30502,1.4864982,223.19969234745017
1550.0,900.0,800.0,500.0,100.0,30,20,12,19,464.0,2148.8493750554185,0.005241096036720533,0,0,0,126.89174,396.78464,1.3857739,227.6274530334196
1550.0,900.0,800.0,500.0,100.0,30,20,12,20,464.0,2261.946710584651,0.00551694319654793,0,0,0,129.70932,415.91,1.2967175,232.0552137193891
1550.0,900.0,800.0,500.0,100.0,30,20,12,21,464.0,2375.0440461138837,0.005792790356375326,0,0,0,132.79674,434.68045,1.217449,236.48297440535853
1550.0,900.0,800.0,500.0,100.0,30,20,12,22,464.0,2488.1413816431163,0.006068637516202723,0,0,0,135.95811,453.366,1.1463856,240.91073509132804
1550.0,900.0,800.0,500.0,100.0,30,20,12,23,464.0,2601.2387171723485,0.006344484676030118,0,0,0,139.13847,471.9708,1.0831144,245.33849577729745
1550.0,900.0,800.0,500.0,100.0,30,20,14,1,463.0,153.93804002589985,0.00037545863420951185,0,0,0,69.50773,29.730474,96.10947,149.526674267014
1550.0,900.0,800.0,500.0,100.0,30,20,14,2,463.0,307.8760800517997,0.0007509172684190237,0,0,0,77.65614,58.774326,30.685863,155.55334853402795
1550.0,900.0,800.0,500.0,100.0,30,20,14,3,463.0,461.8141200776996,0.0011263759026285357,0,0,0,82.75354,88.06881,15.63895,161.58002280104193
1550.0,900.0,800.0,500.0,100.0,30,20,14,4,463.0,615.7521601035994,0.0015018345368380474,0,0,0,86.798485,117.56973,9.830982,167.6066970680559
1550.0,900.0,800.0,500.0,100.0,30,20,14,5,463.0,769.6902001294993,0.0018772931710475593,0,0,0,90.414665,147.1026,6.868007,173.63337133506988
1550.0,900.0,800.0,500.0,100.0,30,20,14,6,463.0,923.6282401553992,0.0022527518052570714,0,0,0,95.159584,176.58197,5.1401134,179.66004560208387
1550.0,900.0,800.0,500.0,100.0,30,20,14,7,463.0,1077.5662801812991,0.002628210439466583,0,0,0,99.7505,205.2633,4.0245113,185.68671986909789
1550.0,900.0,800.0,500.0,100.0,30,20,14,8,463.0,1231.5043202071988,0.0030036690736760948,0,0,0,104.22759,233.51007,3.256322,191.71339413611184
1550.0,900.0,800.0,500.0,100.0,30,20,14,9,463.0,1385.4423602330987,0.0033791277078856065,0,0,0,108.3982,261.42532,2.701961,197.7400684031258
1550.0,900.0,800.0,500.0,100.0,30,20,14,10,463.0,1539.3804002589986,0.0037545863420951186,0,0,0,112.19343,289.21286,2.2965782,203.7667426701398
1550.0,900.0,800.0,500.0,100.0,30,20,14,11,463.0,1693.3184402848985,0.00413004497630463,0,0,0,115.50391,316.62726,2.005052,209.79341693715378
1550.0,900.0,800.0,500.0,100.0,30,20,14,12,463.0,1847.2564803107985,0.004505503610514143,0,0,0,118.82057,343.51477,1.7783457,215.82009120416774
1550.0,900.0,800.0,500.0,100.0,30,20,14,13,463.0,2001.1945203366981,0.004880962244723654,0,0,0,122.379395,370.4027,1.595174,221.84676547118173
1550.0,900.0,800.0,500.0,100.0,30,20,14,14,463.0,2155.1325603625983,0.005256420878933166,0,0,0,125.896935,397.08466,1.4449682,227.87343973819574
1550.0,900.0,800.0,500.0,100.0,30,20,14,15,463.0,2309.070600388498,0.005631879513142678,0,0,0,129.83028,422.83972,1.3208184,233.9001140052097
1550.0,900.0,800.0,500.0,100.0,30,20,14,16,463.0,2463.0086404143976,0.0060073381473521896,0,0,0,133.67755,448.34482,1.2156098,239.92678827222366
1550.0,900.0,800.0,500.0,100.0,30,20,14,17,463.0,2616.9466804402978,0.006382796781561702,0,0,0,137.67165,473.62332,1.1239264,245.95346253923765
1550.0,900.0,800.0,500.0,100.0,30,20,14,18,463.0,2770.8847204661975,0.006758255415771213,0,0,0,141.79941,498.76038,1.0435828,251.9801368062516
1550.0,900.0,800.0,500.0,100.0,30,20,14,19,463.0,2924.8227604920976,0.0071337140499807255,0,0,0,146.24759,523.46783,0.9733145,258.0068110732656
1550.0,900.0,800.0,500.0,100.0,30,20,14,20,463.0,3078.7608005179973,0.007509172684190237,0,0,0,150.56764,547.5411,0.9124647,264.0334853402796
1550.0,900.0,800.0,500.0,100.0,30,20,14,21,463.0,3232.698840543897,0.007884631318399749,0,0,0,154.9298,571.46606,0.8584747,270.06015960729354
1550.0,900.0,800.0,500.0,100.0,30,20,14,22,463.0,3386.636880569797,0.00826008995260926,0,0,0,158.93607,594.83417,0.8097912,276.08683387430756
1550.0,900.0,800.0,500.0,100.0,30,20,16,1,462.0,201.06192982974676,0.0004903949508042604,0,0,0,73.85713,38.446327,69.827675,151.37157455283455
1550.0,900.0,800.0,500.0,100.0,30,20,16,2,462.0,402.1238596594935,0.0009807899016085208,0,0,0,82.25301,76.3547,21.874752,159.24314910566918
1550.0,900.0,800.0,500.0,100.0,30,20,16,3,462.0,603.1857894892403,0.0014711848524127811,0,0,0,87.77166,114.354164,11.144351,167.11472365850375
1550.0,900.0,800.0,500.0,100.0,30,20,16,4,462.0,804.247719318987,0.0019615798032170417,0,0,0,92.353424,152.63123,6.9682403,174.98629821133835
1550.0,900.0,800.0,500.0,100.0,30,20,16,5,462.0,1005.3096491487338,0.002451974754021302,0,0,0,97.669716,190.76709,4.8578796,182.85787276417292
1550.0,900.0,800.0,500.0,100.0,30,20,16,6,462.0,1206.3715789784806,0.0029423697048255623,0,0,0,103.418564,227.9078,3.6390052,190.7294473170075
1550.0,900.0,800.0,500.0,100.0,30,20,16,7,462.0,1407.4335088082273,0.0034327646556298226,0,0,0,108.96162,264.33484,2.8496597,198.6010218698421
1550.0,900.0,800.0,500.0,100.0,30,20,16,8,462.0,1608.495438637974,0.003923159606434083,0,0,0,114.73015,300.54483,2.3107562,206.47259642267667
1550.0,900.0,800.0,500.0,100.0,30,20,16,9,462.0,1809.5573684677208,0.004413554557238343,0,0,0,119.33285,336.03345,1.9383104,214.34417097551125
1550.0,900.0,800.0,500.0,100.0,30,20,16,10,462.0,2010.6192982974676,0.004903949508042604,0,0,0,123.51621,370.93048,1.6685904,222.21574552834585
1550.0,900.0,800.0,500.0,100.0,30,20,16,11,462.0,2211.681228127214,0.005394344458846864,0,0,0,127.89524,405.26895,1.464903,230.08732008118042
1550.0,900.0,800.0,500.0,100.0,30,20,16,12,462.0,2412.743157956961,0.005884739409651125,0,0,0,133.01799,438.90033,1.3020374,237.958894634015
1550.0,900.0,800.0,500.0,100.0,30,20,16,13,462.0,2613.805087786708,0.006375134360455385,0,0,0,137.67592,472.16547,1.1710492,245.8304691868496
1550.0,900.0,800.0,500.0,100.0,30,20,16,14,462.0,2814.8670176164546,0.006865529311259645,0,0,0,142.18248,504.6738,1.0643814,253.7020437396842
1550.0,900.0,800.0,500.0,100.0,30,20,16,15,462.0,3015.928947446201,0.007355924262063905,0,0,0,146.98978,536.33966,0.97314,261.57361829251874
1550.0,900.0,800.0,500.0,100.0,30,20,16,16,462.0,3216.990877275948,0.007846319212868167,0,0,0,152.09032,567.75745,0.8958954,269.44519284535335
1550.0,900.0,800.0,500.0,100.0,30,20,16,17,462.0,3418.052807105695,0.008336714163672427,0,0,0,157.87917,598.94446,0.8301494,277.31676739818795
1550.0,900.0,800.0,500.0,100.0,30,20,16,18,462.0,3619.1147369354417,0.008827109114476686,0,0,0,163.9756,629.36426,0.77285665,285.18834195102255
1550.0,900.0,800.0,500.0,100.0,30,20,16,19,462.0,3820.176666765188,0.009317504065280946,0,0,0,169.62767,658.7026,0.722378,293.0599165038571
1550.0,900.0,800.0,500.0,100.0,30,20,16,20,462.0,4021.238596594935,0.009807899016085208,0,0,0,174.8892,687.8162,0.6777346,300.9314910566917
1550.0,900.0,800.0,500.0,100.0,30,20,16,21,462.0,4222.300526424682,0.01029829396688947,0,0,0,179.88649,713.9669,0.6381834,308.8030656095263
1550.0,900.0,800.0,500.0,100.0,30,20,20,1,460.0,314.1592653589793,0.0007662421106316569,0,0,0,81.87387,59.510746,39.846996,155.79933523880402
1550.0,900.0,800.0,500.0,100.0,30,20,20,2,460.0,628.3185307179587,0.0015324842212633139,0,0,0,91.746826,118.24305,12.260845,168.09867047760807
1550.0,900.0,800.0,500.0,100.0,30,20,20,3,460.0,942.4777960769379,0.0022987263318949703,0,0,0,98.36214,176.87288,6.2430415,180.39800571641211
1550.0,900.0,800.0,500.0,100.0,30,20,20,4,460.0,1256.6370614359173,0.0030649684425266277,0,0,0,105.79077,234.82382,3.908535,192.69734095521613
1550.0,900.0,800.0,500.0,100.0,30,20,20,5,460.0,1570.7963267948965,0.003831210553158284,0,0,0,113.647575,291.65704,2.7290292,204.99667619402018
1550.0,900.0,800.0,500.0,100.0,30,20,20,6,460.0,1884.9555921538758,0.004597452663789941,0,0,0,120.531494,347.78815,2.0505934,217.29601143282423
1550.0,900.0,800.0,500.0,100.0,30,20,20,7,460.0,2199.114857512855,0.005363694774421598,0,0,0,126.98088,401.87936,1.6266847,229.59534667162825
1550.0,900.0,800.0,500.0,100.0,30,20,20,8,460.0,2513.2741228718346,0.006129936885053255,0,0,0,134.33116,454.71542,1.3458799,241.89468191043233
1550.0,900.0,800.0,500.0,100.0,30,20,20,9,460.0,2827.4333882308138,0.0068961789956849115,0,0,0,141.28477,505.30685,1.1447028,254.19401714923634
1550.0,900.0,800.0,500.0,100.0,30,20,20,10,460.0,3141.592653589793,0.007662421106316568,0,0,0,149.08565,555.1311,0.99281526,266.49335238804036
1550.0,900.0,800.0,500.0,100.0,30,20,20,11,460.0,3455.7519189487725,0.008428663216948226,0,0,0,156.7737,603.91833,0.8739954,278.79268762684444
1550.0,900.0,800.0,500.0,100.0,30,20,20,12,460.0,3769.9111843077517,0.009194905327579881,0,0,0,164.5749,651.8115,0.78204757,291.09202286564846
1550.0,900.0,800.0,500.0,100.0,30,20,20,13,460.0,4084.070449666731,0.009961147438211538,0,0,0,171.84741,697.99475,0.707677,303.3913581044525
1550.0,900.0,800.0,500.0,100.0,30,20,20,14,460.0,4398.22971502571,0.010727389548843195,0,0,0,178.96207,737.0272,0.6450003,315.6906933432565
1550.0,900.0,800.0,500.0,100.0,30,20,20,15,460.0,4712.38898038469,0.011493631659474852,0,0,0,186.22115,774.5995,0.5920604,327.99002858206063
1550.0,900.0,800.0,500.0,100.0,30,20,20,16,460.0,5026.548245743669,0.01225987377010651,0,0,0,192.88222,811.47144,0.54673374,340.28936382086465
1550.0,900.0,800.0,500.0,100.0,30,20,20,17,460.0,5340.707511102648,0.013026115880738166,0,0,0,199.31969,847.2988,0.5075675,352.58869905966867
1550.0,900.0,800.0,500.0,100.0,30,20,20,18,460.0,5654.8667764616275,0.013792357991369823,0,0,0,206.25229,878.4078,0.47282124,364.8880342984727
1550.0,900.0,800.0,500.0,100.0,30,20,20,19,460.0,5969.026041820607,0.014558600102001482,0,0,0,212.84782,899.65173,0.44281757,377.18736953727677
1550.0,900.0,800.0,500.0,100.0,30,20,25,1,457.5,490.8738521234052,0.001197253297861964,0,0,0,90.12038,91.95109,22.194208,162.7177113106313
1550.0,900.0,800.0,500.0,100.0,30,20,25,2,457.5,981.7477042468104,0.002394506595723928,0,0,0,103.87016,183.77124,6.831149,181.9354226212626
1550.0,900.0,800.0,500.0,100.0,30,20,25,3,457.5,1472.6215563702156,0.0035917598935858914,0,0,0,112.16524,273.20148,3.4981253,201.15313393189393
